iteration,npc_id,event_type,intent,score,winning_margin,stress,integrity,will_state,mask_active,scores_trace
1135,npc_1135,help,idle,0.4286,0.23889999999999997,16.94657178514073,0.6301744974230523,free,True,"{'talk': 0.0471, 'warn': 0.0746, 'intimidate': -0.0596, 'flee': 0.0605, 'attack': -0.0366, 'help': 0.0228, 'report': 0.1897, 'trade': -0.0208, 'observe': 0.0773, 'idle': 0.4286}"
1136,npc_1136,sound_emitted,talk,0.2564,0.03470000000000001,56.91746542305032,0.8304064583771007,free,True,"{'talk': 0.2564, 'warn': 0.1001, 'intimidate': 0.0041, 'flee': 0.0733, 'attack': -0.0985, 'help': -0.0387, 'report': 0.2217, 'trade': -0.019, 'observe': 0.1414, 'idle': 0.2212}"
1137,npc_1137,betrayal,idle,0.5937,0.3931,48.57012081570093,0.9253114999651114,loyal,True,"{'talk': 0.2004, 'warn': 0.0487, 'intimidate': -0.0815, 'flee': 0.1523, 'help': 0.1896, 'report': 0.2006, 'trade': -0.0304, 'observe': 0.0114, 'idle': 0.5937}"
1138,npc_1138,PLAYER_SPOKE,idle,0.7024,0.514,81.3867601108422,0.7022002548011816,coerced,True,"{'talk': 0.1108, 'warn': 0.136, 'intimidate': -1.0, 'flee': 0.0444, 'attack': -1.0, 'help': 0.082, 'report': -0.0354, 'trade': 0.0531, 'observe': 0.1884, 'idle': 0.7024}"
1139,npc_1139,npc_moved,idle,0.287,0.06239999999999998,80.55815819719174,0.10432939476925351,loyal,True,"{'talk': -0.0104, 'warn': -0.0934, 'intimidate': -1.0, 'flee': 0.2246, 'help': -0.0186, 'report': 0.0416, 'trade': 0.1165, 'observe': 0.1343, 'idle': 0.287}"
1140,npc_1140,npc_proximity_close,talk,0.4087,0.12480000000000002,16.161540404713115,0.5040157191163546,loyal,True,"{'talk': 0.4087, 'warn': -0.0856, 'intimidate': -0.0628, 'flee': -0.0395, 'help': -0.0415, 'report': 0.0306, 'trade': 0.1023, 'observe': 0.2774, 'idle': 0.2839}"
1141,npc_1141,betrayal,idle,0.4678,0.18220000000000003,98.74496290928668,0.5755345496716634,broken,True,"{'talk': 0.1294, 'flee': 0.13, 'observe': 0.1201, 'idle': 0.4678, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1142,npc_1142,PLAYER_SPOKE,observe,0.3546,0.04960000000000003,19.279774936731197,0.003707303526371941,deceptive,True,"{'talk': 0.2702, 'warn': -0.0208, 'intimidate': -0.1133, 'flee': 0.2282, 'attack': -0.2123, 'help': 0.1101, 'report': 0.0996, 'trade': -0.0472, 'observe': 0.3546, 'idle': 0.305}"
1143,npc_1143,object_moved,idle,0.6558,0.23210000000000003,73.2454899323125,0.2777830535959003,loyal,True,"{'talk': 0.0032, 'warn': 0.4237, 'intimidate': -1.0, 'flee': 0.3206, 'help': 0.1763, 'report': 0.368, 'trade': 0.1153, 'observe': 0.3684, 'idle': 0.6558}"
1144,npc_1144,player_attacks,idle,0.0,0.010799999999999976,52.10195167876518,0.8558361018657119,free,True,"{'talk': 0.115, 'warn': 0.1171, 'intimidate': -0.3943, 'flee': 0.1293, 'attack': -0.3213, 'help': 0.1322, 'report': 0.0574, 'trade': 0.143, 'observe': 0.071, 'idle': -0.009}"
1145,npc_1145,world_tick,idle,0.2595,0.04580000000000001,20.159092194798333,0.42580060673496545,coerced,True,"{'talk': -0.0428, 'warn': 0.1151, 'intimidate': -1.0, 'flee': 0.0551, 'attack': -1.0, 'help': 0.0786, 'report': 0.1292, 'trade': 0.0121, 'observe': 0.2015, 'block_path': 0.1766, 'ambush': 0.2137, 'seek_ally': 0.0249, 'offer_job': 0.1436, 'request_service': 0.1122, 'spread_rumor': 0.0309, 'call_for_help': 0.0136, 'change_role': -0.0016, 'idle': 0.2595}"
1146,npc_1146,betrayal,report,0.4429,0.2333,6.0763136844027565,0.7313220132031392,loyal,True,"{'talk': 0.2096, 'warn': 0.1173, 'intimidate': -0.1026, 'flee': 0.0353, 'help': 0.0213, 'report': 0.4429, 'trade': 0.1561, 'observe': -0.0033, 'idle': 0.0453}"
1147,npc_1147,object_changed,idle,0.2468,0.4032,86.80065709697733,0.877639870993634,broken,True,"{'talk': 0.0344, 'flee': -0.081, 'observe': 0.1053, 'idle': 0.2468, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1148,npc_1148,PLAYER_SPOKE,idle,0.3463,0.3037,75.17920709498345,0.9736826865648458,broken,True,"{'talk': 0.0844, 'flee': 0.1065, 'observe': 0.1518, 'idle': 0.3463, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1149,npc_1149,npc_proximity_leave,idle,0.4262,0.04960000000000003,27.026485016300427,0.04429507852666659,free,True,"{'talk': -0.0257, 'warn': 0.1993, 'intimidate': -0.1068, 'flee': 0.0135, 'attack': -0.052, 'help': -0.0147, 'report': 0.0496, 'trade': 0.0998, 'observe': 0.3766, 'idle': 0.4262}"
1150,npc_1150,player_attack,talk,0.4147,0.046999999999999986,66.49878953385078,0.4602758687926395,free,True,"{'talk': 0.4147, 'warn': 0.3086, 'intimidate': -1.0, 'flee': 0.2401, 'attack': -1.0, 'help': 0.2354, 'report': 0.3093, 'trade': 0.3333, 'observe': 0.2803, 'idle': 0.3677}"
1151,npc_1151,proximity_leave,talk,0.2636,0.1028,51.99997192158694,0.9375597557161279,deceptive,True,"{'talk': 0.2636, 'warn': 0.0437, 'intimidate': -0.0835, 'flee': -0.0361, 'attack': -0.2236, 'help': 0.1608, 'report': 0.13, 'trade': 0.0399, 'observe': 0.0537, 'idle': 0.0869}"
1152,npc_1152,smell_emitted,idle,0.4152,0.20350000000000001,29.253555035659506,0.9821901652474148,free,True,"{'talk': 0.2117, 'warn': 0.064, 'intimidate': -1.0, 'flee': 0.1959, 'attack': -1.0, 'help': 0.0824, 'report': 0.1259, 'trade': 0.0167, 'observe': 0.1879, 'idle': 0.4152}"
1153,npc_1153,player_attacks,talk,0.3161,0.0030000000000000027,88.6353987317419,0.563126424792478,loyal,False,"{'talk': 0.3161, 'warn': 0.1332, 'intimidate': -0.3651, 'flee': 0.04, 'help': 0.2022, 'report': 0.2361, 'trade': 0.3131, 'observe': 0.1503, 'idle': 0.127}"
1154,npc_1154,player_helpers,idle,0.0,0.025599999999999998,47.152634471140544,0.7084294320087983,deceptive,True,"{'talk': 0.0202, 'warn': 0.0023, 'intimidate': -0.0622, 'flee': -0.0813, 'attack': -0.1538, 'help': 0.0469, 'report': 0.06, 'trade': 0.1205, 'observe': -0.0506, 'idle': 0.0949}"
1155,npc_1155,player_talks,warn,0.1989,0.03519999999999998,42.071926963627014,0.5248313179417992,loyal,False,"{'talk': 0.1637, 'warn': 0.1989, 'intimidate': -0.4207, 'flee': 0.0232, 'help': 0.0731, 'report': 0.0678, 'trade': 0.1062, 'observe': 0.0381, 'idle': 0.0618}"
1156,npc_1156,dialogue,idle,0.4883,0.11910000000000004,39.06065610620995,0.5055279527870904,deceptive,True,"{'talk': 0.2875, 'warn': 0.3135, 'intimidate': -1.0, 'flee': 0.1607, 'attack': -1.0, 'help': 0.3692, 'report': 0.3472, 'trade': 0.1254, 'observe': 0.176, 'idle': 0.4883}"
1157,npc_1157,PLAYER_SPOKE,trade,0.4955,0.1023,60.26272403289177,0.08821576496349293,loyal,False,"{'talk': 0.3001, 'warn': 0.381, 'intimidate': -1.0, 'flee': 0.2466, 'help': 0.2837, 'report': 0.3608, 'trade': 0.4955, 'observe': 0.302, 'idle': 0.3932}"
1158,npc_1158,player_attacks,idle,0.252,0.02510000000000001,38.802397038987735,0.03664792979565512,deceptive,True,"{'talk': 0.1295, 'warn': 0.021, 'intimidate': -0.144, 'flee': 0.1763, 'attack': -0.027, 'help': 0.0027, 'report': 0.2269, 'trade': 0.1744, 'observe': 0.1295, 'idle': 0.252}"
1159,npc_1159,saved_life,report,0.1832,0.0401,92.13202301131201,0.42072312899552133,loyal,True,"{'talk': 0.1344, 'warn': 0.1431, 'intimidate': 0.0077, 'flee': 0.067, 'help': 0.0468, 'report': 0.1832, 'trade': -0.0636, 'observe': 0.0894, 'idle': 0.136}"
1160,npc_1160,world_tick,idle,0.0,0.65,89.87979358423684,0.3402636098275007,broken,True,"{'talk': -0.0684, 'flee': -0.0201, 'observe': -0.0854, 'idle': -0.0224, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1161,npc_1161,npc_interacts_npc,report,0.5689,0.16129999999999994,53.73949126097305,0.06389139822549195,free,False,"{'talk': 0.2305, 'warn': 0.4076, 'intimidate': -1.0, 'flee': 0.2484, 'attack': -1.0, 'help': 0.2665, 'report': 0.5689, 'trade': 0.0525, 'observe': 0.1724, 'idle': 0.3016}"
1162,npc_1162,npc_proximity_close,talk,0.3756,0.034999999999999976,7.464778232317104,0.8783414428883157,deceptive,False,"{'talk': 0.3756, 'warn': 0.2006, 'intimidate': -1.0, 'flee': 0.2949, 'attack': -1.0, 'help': 0.232, 'report': 0.0818, 'trade': 0.1518, 'observe': 0.3406, 'idle': 0.2386}"
1163,npc_1163,npc_spoke,observe,0.4096,0.06410000000000005,2.4739726744438917,0.7721511753146233,deceptive,True,"{'talk': 0.1482, 'warn': 0.0648, 'intimidate': -1.0, 'flee': 0.0262, 'attack': -1.0, 'help': -0.0385, 'report': 0.0007, 'trade': 0.0492, 'observe': 0.4096, 'idle': 0.3455}"
1164,npc_1164,player_talks,report,0.3442,0.1492,45.300601949109485,0.7033008088868853,deceptive,True,"{'talk': 0.1457, 'warn': 0.195, 'intimidate': -0.1153, 'flee': 0.1327, 'attack': -0.1191, 'help': 0.1548, 'report': 0.3442, 'trade': -0.081, 'observe': 0.1381, 'idle': 0.155}"
1165,npc_1165,npc_proximity_leave,observe,0.202,0.448,16.367741671152235,0.300085902888106,broken,False,"{'talk': 0.198, 'flee': 0.1289, 'observe': 0.202, 'idle': 0.0916, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1166,npc_1166,theft,idle,0.5069,0.1431,38.87762067965118,0.6321895090662084,broken,False,"{'talk': 0.3798, 'flee': 0.4455, 'observe': 0.4242, 'idle': 0.5069, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1167,npc_1167,player_talks,talk,0.4081,0.2419,51.362028467956456,0.07180528823681487,broken,False,"{'talk': 0.4081, 'flee': 0.1983, 'observe': 0.2272, 'idle': 0.1452, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1168,npc_1168,object_destroyed,idle,0.0,0.011099999999999999,2.5830453157007716,0.7189655591504914,deceptive,True,"{'talk': 0.1435, 'warn': 0.0811, 'intimidate': -0.003, 'flee': -0.0287, 'attack': -0.0327, 'help': -0.0284, 'report': 0.1324, 'trade': -0.0009, 'observe': 0.0054, 'idle': 0.0481}"
1169,npc_1169,PLAYER_SPOKE,idle,0.5553,0.26980000000000004,89.06916990027398,0.12311428487139331,deceptive,True,"{'talk': 0.1791, 'warn': 0.0398, 'intimidate': -1.0, 'flee': 0.1558, 'attack': -1.0, 'help': 0.2855, 'report': -0.0217, 'trade': 0.1286, 'observe': 0.2415, 'idle': 0.5553}"
1170,npc_1170,npc_interacts_npc,help,0.2151,0.02560000000000001,26.866487125842685,0.8996443747622345,deceptive,True,"{'talk': 0.0428, 'warn': 0.1745, 'intimidate': -0.0987, 'flee': -0.0319, 'attack': -0.0248, 'help': 0.2151, 'report': 0.1895, 'trade': 0.1452, 'observe': -0.0334, 'idle': -0.0573}"
1171,npc_1171,player_talks,observe,0.1651,0.4849,12.029762770494678,0.21128875199938735,broken,False,"{'talk': 0.122, 'flee': 0.0217, 'observe': 0.1651, 'idle': 0.0149, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1172,npc_1172,proximity_close,observe,0.3366,0.10880000000000001,21.818528373900325,0.35670418839949436,deceptive,True,"{'talk': 0.2278, 'warn': 0.2278, 'intimidate': -0.1172, 'flee': 0.0215, 'attack': -0.1312, 'help': 0.1334, 'report': 0.1717, 'trade': 0.2242, 'observe': 0.3366, 'idle': 0.1622}"
1173,npc_1173,object_moved,observe,0.2724,0.07899999999999999,32.337637247502904,0.33452255534585607,coerced,True,"{'talk': -0.0144, 'warn': 0.1283, 'intimidate': -0.1338, 'flee': 0.0459, 'attack': -0.1846, 'help': -0.0035, 'report': 0.0021, 'trade': 0.1043, 'observe': 0.2724, 'idle': 0.1934}"
1174,npc_1174,movement,idle,0.1804,0.4696,6.610468218245302,0.7312150727133238,broken,True,"{'talk': -0.0806, 'flee': 0.1093, 'observe': -0.0502, 'idle': 0.1804, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1175,npc_1175,weather_changed,warn,0.5625,0.10320000000000001,28.951323042783137,0.44081225615402386,deceptive,False,"{'talk': 0.4026, 'warn': 0.5625, 'intimidate': -0.1509, 'flee': 0.2808, 'attack': -0.1996, 'help': 0.3843, 'report': 0.4593, 'trade': 0.0384, 'observe': 0.2556, 'idle': 0.304}"
1176,npc_1176,betrayal,trade,0.2704,0.12499999999999997,9.20992116504813,0.48138108502969645,free,False,"{'talk': 0.0595, 'warn': -0.0415, 'intimidate': -0.531, 'flee': -0.051, 'attack': -0.4977, 'help': 0.1454, 'report': -0.0004, 'trade': 0.2704, 'observe': 0.0513, 'idle': 0.0011}"
1177,npc_1177,light_changed,talk,0.4622,0.06690000000000002,40.654615046318476,0.14278790253195794,loyal,True,"{'talk': 0.4622, 'warn': 0.04, 'intimidate': -0.0734, 'flee': 0.1278, 'help': 0.3953, 'report': 0.0929, 'trade': 0.1544, 'observe': 0.1261, 'idle': 0.1194}"
1178,npc_1178,player_asks_why,explain,1.0,1.0,43.173721339016204,0.9423809076483339,free,True,{'explain': 1.0}
1179,npc_1179,PLAYER_SPOKE,idle,0.0,0.029700000000000004,73.85353415371732,0.9831039299064597,coerced,True,"{'talk': 0.0673, 'warn': 0.0094, 'intimidate': 0.002, 'flee': 0.0995, 'attack': -0.1284, 'help': 0.0028, 'report': 0.0365, 'trade': -0.0896, 'observe': 0.0437, 'idle': 0.0698}"
1180,npc_1180,npc_state_changed,report,0.3606,0.10259999999999997,13.98381490634012,0.7391601995672972,free,False,"{'talk': 0.0073, 'warn': 0.258, 'intimidate': -0.4035, 'flee': 0.1119, 'attack': -0.3858, 'help': -0.0124, 'report': 0.3606, 'trade': 0.1405, 'observe': 0.1554, 'idle': 0.2369}"
1181,npc_1181,npc_state_changed,idle,0.2155,0.4345,15.832386347097883,0.832403830140221,broken,True,"{'talk': 0.1261, 'flee': 0.2132, 'observe': 0.1421, 'idle': 0.2155, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1182,npc_1182,help,help,0.2126,0.031200000000000006,26.762268821796496,0.5833432521727351,deceptive,True,"{'talk': 0.0984, 'warn': 0.1118, 'intimidate': -0.0047, 'flee': -0.0041, 'attack': -0.0129, 'help': 0.2126, 'report': 0.138, 'trade': 0.0656, 'observe': 0.123, 'idle': 0.1814}"
1183,npc_1183,weather_changed,idle,0.5671,0.12480000000000002,40.476585801571,0.17756364492534704,deceptive,True,"{'talk': -0.0661, 'warn': 0.0671, 'intimidate': -1.0, 'flee': 0.0628, 'attack': -1.0, 'help': 0.0787, 'report': 0.2005, 'trade': 0.0649, 'observe': 0.4423, 'idle': 0.5671}"
1184,npc_1184,theft,report,0.7783,0.08050000000000002,10.52263845995145,0.21917549706409567,loyal,True,"{'talk': 0.4253, 'warn': 0.6978, 'intimidate': -1.0, 'flee': 0.4127, 'help': 0.1019, 'report': 0.7783, 'trade': 0.2013, 'observe': 0.5442, 'idle': 0.4995}"
1185,npc_1185,smell_emitted,observe,0.4895,0.0675,12.7281813039551,0.5514442763345424,coerced,True,"{'talk': 0.1367, 'warn': 0.1851, 'intimidate': -1.0, 'flee': 0.3713, 'attack': -1.0, 'help': 0.0507, 'report': 0.3965, 'trade': 0.0485, 'observe': 0.4895, 'idle': 0.422}"
1186,npc_1186,player_insults,idle,0.5042,0.14580000000000004,95.0902120743064,0.22460554781542397,broken,True,"{'talk': 0.1115, 'flee': 0.121, 'observe': 0.1465, 'idle': 0.5042, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1187,npc_1187,movement,warn,0.4972,0.06119999999999998,23.636422020130688,0.54637899836397,deceptive,False,"{'talk': 0.3186, 'warn': 0.4972, 'intimidate': -0.2511, 'flee': 0.0614, 'attack': -0.1134, 'help': 0.1908, 'report': 0.3904, 'trade': 0.436, 'observe': 0.0766, 'idle': 0.0695}"
1188,npc_1188,world_tick,change_role,0.6976,0.05010000000000003,47.39838028758668,0.16604617070418248,free,False,"{'talk': 0.002, 'warn': 0.2109, 'intimidate': -0.3712, 'flee': 0.0266, 'attack': -0.4788, 'help': 0.1449, 'report': 0.0955, 'trade': 0.133, 'observe': 0.1371, 'block_path': 0.3529, 'ambush': 0.3292, 'seek_ally': 0.5134, 'offer_job': 0.5998, 'request_service': 0.6475, 'spread_rumor': 0.3829, 'call_for_help': 0.4898, 'change_role': 0.6976, 'idle': 0.1649}"
1189,npc_1189,dialogue,idle,0.3692,0.0711,39.82318921666915,0.7829972265158659,coerced,True,"{'talk': 0.2055, 'warn': 0.0861, 'intimidate': -1.0, 'flee': 0.1978, 'attack': -1.0, 'help': 0.1123, 'report': 0.1588, 'trade': 0.0839, 'observe': 0.2981, 'idle': 0.3692}"
1190,npc_1190,idle,talk,0.2731,0.3769,46.00094865165249,0.8065257563340006,broken,False,"{'talk': 0.2731, 'flee': -0.0546, 'observe': -0.0195, 'idle': 0.1029, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1191,npc_1191,dialogue,idle,0.1678,0.4822,45.149783037285864,0.8890067901514762,broken,True,"{'talk': 0.1484, 'flee': 0.0311, 'observe': 0.0725, 'idle': 0.1678, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1192,npc_1192,object_changed,idle,0.1996,0.1227,3.3887354742129117,0.23162380808722494,coerced,True,"{'talk': 0.0092, 'warn': 0.0376, 'intimidate': -0.1413, 'flee': -0.0756, 'attack': 0.0461, 'help': -0.0537, 'report': 0.0769, 'trade': 0.0075, 'observe': -0.0276, 'idle': 0.1996}"
1193,npc_1193,npc_proximity_leave,report,0.6962,0.07750000000000001,86.49752246898439,0.07391343261283267,loyal,False,"{'talk': 0.3509, 'warn': 0.6187, 'intimidate': -1.0, 'flee': 0.2572, 'help': 0.2249, 'report': 0.6962, 'trade': 0.3528, 'observe': 0.2615, 'idle': 0.4504}"
1194,npc_1194,theft,report,0.6791,0.05149999999999999,56.18212433963544,0.9258296126057948,loyal,False,"{'talk': 0.2794, 'warn': 0.6276, 'intimidate': -0.2543, 'flee': 0.0832, 'help': 0.1124, 'report': 0.6791, 'trade': 0.1286, 'observe': 0.0125, 'idle': -0.0202}"
1195,npc_1195,smell_emitted,idle,0.2985,0.2006,20.952987163701266,0.6953589430306506,free,True,"{'talk': -0.0363, 'warn': 0.0087, 'intimidate': -0.1786, 'flee': 0.0979, 'attack': -0.1861, 'help': 0.0025, 'report': -0.0281, 'trade': -0.0509, 'observe': 0.0701, 'idle': 0.2985}"
1196,npc_1196,npc_proximity_leave,report,0.2157,0.0527,58.296677233163386,0.016223840388348454,deceptive,False,"{'talk': 0.1501, 'warn': 0.163, 'intimidate': -0.2827, 'flee': 0.0565, 'attack': -0.363, 'help': 0.1555, 'report': 0.2157, 'trade': 0.035, 'observe': 0.0893, 'idle': 0.0668}"
1197,npc_1197,npc_proximity_leave,idle,0.4175,0.07799999999999996,77.26070577609251,0.47643685973534844,deceptive,True,"{'talk': -0.0401, 'warn': 0.0126, 'intimidate': -0.2275, 'flee': 0.242, 'attack': -0.3087, 'help': -0.0001, 'report': 0.0947, 'trade': 0.3395, 'observe': 0.1269, 'idle': 0.4175}"
1198,npc_1198,idle,report,0.6687,0.026999999999999913,99.8755844580144,0.11897039672993936,free,False,"{'talk': 0.1997, 'warn': 0.6417, 'intimidate': -0.0034, 'flee': 0.0104, 'attack': -0.0306, 'help': 0.1721, 'report': 0.6687, 'trade': 0.3199, 'observe': 0.0116, 'idle': 0.0391}"
1199,npc_1199,proximity_leave,help,0.2185,0.027499999999999997,33.713515972510486,0.6559880487385996,free,False,"{'talk': 0.191, 'warn': 0.168, 'intimidate': -0.5422, 'flee': -0.0471, 'attack': -0.5483, 'help': 0.2185, 'report': 0.1589, 'trade': 0.171, 'observe': 0.0848, 'idle': 0.0485}"
1200,npc_1200,help,talk,0.3032,0.03460000000000002,42.591882787962795,0.9819748025360565,free,False,"{'talk': 0.3032, 'warn': 0.2676, 'intimidate': -0.3369, 'flee': 0.0382, 'attack': -0.2784, 'help': 0.2684, 'report': 0.2686, 'trade': 0.0499, 'observe': 0.1336, 'idle': 0.0766}"
1201,npc_1201,smell_emitted,observe,0.1533,0.035199999999999995,85.17377822885139,0.08642202210191441,deceptive,True,"{'talk': 0.0655, 'warn': -0.0484, 'intimidate': -0.0923, 'flee': -0.0671, 'attack': -0.0902, 'help': -0.0048, 'report': 0.1133, 'trade': 0.0804, 'observe': 0.1533, 'idle': 0.1181}"
1202,npc_1202,player_insults,talk,0.4398,0.12290000000000001,11.123160152757327,0.37807306281659014,deceptive,True,"{'talk': 0.4398, 'warn': 0.0845, 'intimidate': -0.0004, 'flee': -0.0127, 'attack': 0.1006, 'help': 0.3169, 'report': 0.2301, 'trade': -0.0834, 'observe': 0.1338, 'idle': 0.0397}"
1203,npc_1203,object_moved,report,0.1788,0.05879999999999999,48.58614737955897,0.4076438335217575,free,False,"{'talk': 0.12, 'warn': 0.0443, 'intimidate': -0.5276, 'flee': 0.1051, 'attack': -0.4311, 'help': 0.0685, 'report': 0.1788, 'trade': 0.0385, 'observe': 0.0905, 'idle': 0.0999}"
1204,npc_1204,weather_changed,help,0.2528,0.021200000000000024,19.260476796266325,0.2971602457161976,free,False,"{'talk': 0.147, 'warn': 0.1106, 'intimidate': -0.4443, 'flee': -0.0083, 'attack': -0.4309, 'help': 0.2528, 'report': 0.2316, 'trade': 0.1942, 'observe': -0.0084, 'idle': 0.103}"
1205,npc_1205,player_talks,talk,0.2593,0.12369999999999998,19.423991679165077,0.9276455875159718,loyal,True,"{'talk': 0.2593, 'warn': 0.1217, 'intimidate': 0.0725, 'flee': -0.0831, 'help': 0.0625, 'report': -0.001, 'trade': -0.0272, 'observe': 0.1356, 'idle': 0.1197}"
1206,npc_1206,player_moved,idle,0.0,0.028299999999999992,2.9210650381637726,0.07278791832722442,free,True,"{'talk': -0.0332, 'warn': 0.1276, 'intimidate': -0.0618, 'flee': 0.0151, 'attack': -0.0793, 'help': 0.0284, 'report': 0.0555, 'trade': 0.0556, 'observe': 0.0205, 'idle': 0.0993}"
1207,npc_1207,movement,idle,0.3805,0.018900000000000028,28.783704141351496,0.03641265016262363,loyal,True,"{'talk': 0.344, 'warn': 0.1318, 'intimidate': -1.0, 'flee': 0.3327, 'help': 0.2188, 'report': 0.3209, 'trade': 0.1615, 'observe': 0.3616, 'idle': 0.3805}"
1208,npc_1208,object_destroyed,idle,0.3551,0.0393,62.05650920077066,0.9311630719729684,deceptive,False,"{'talk': 0.2519, 'warn': 0.2033, 'intimidate': -1.0, 'flee': 0.2616, 'attack': -1.0, 'help': 0.2213, 'report': 0.104, 'trade': 0.3158, 'observe': 0.2483, 'idle': 0.3551}"
1209,npc_1209,time_passed,observe,0.3261,0.3239,83.41155753962833,0.6376327726903478,broken,True,"{'talk': 0.2288, 'flee': 0.1821, 'observe': 0.3261, 'idle': 0.2044, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1210,npc_1210,dialogue,flee,0.4069,0.02689999999999998,8.299435227418828,0.09323342089685405,loyal,False,"{'talk': 0.2359, 'warn': -0.0368, 'intimidate': -1.0, 'flee': 0.4069, 'help': 0.0939, 'report': 0.0069, 'trade': 0.2786, 'observe': 0.38, 'idle': 0.2715}"
1211,npc_1211,smell_emitted,report,0.1993,0.0765,26.93532504237739,0.8596812703415598,free,True,"{'talk': 0.0225, 'warn': 0.0493, 'intimidate': -0.1115, 'flee': -0.0577, 'attack': -0.0313, 'help': 0.0948, 'report': 0.1993, 'trade': 0.1228, 'observe': 0.0454, 'idle': 0.0521}"
1212,npc_1212,world_tick,idle,0.2461,0.40390000000000004,34.20080113902726,0.10801236575564854,broken,True,"{'talk': -0.0292, 'flee': 0.1061, 'observe': 0.1161, 'idle': 0.2461, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1213,npc_1213,PLAYER_SPOKE,talk,0.4421,0.3151,22.1623239347033,0.6756565242989642,coerced,True,"{'talk': 0.4421, 'warn': -0.0026, 'intimidate': 0.0103, 'flee': -0.0462, 'attack': -0.0831, 'help': 0.0163, 'report': -0.0175, 'trade': 0.0356, 'observe': 0.127, 'idle': 0.0843}"
1214,npc_1214,player_helpers,idle,0.4513,0.1205,60.009422965828975,0.2954907860702163,coerced,True,"{'talk': 0.32, 'warn': 0.0526, 'intimidate': -1.0, 'flee': 0.2161, 'attack': -1.0, 'help': 0.306, 'report': 0.1349, 'trade': 0.2563, 'observe': 0.3308, 'idle': 0.4513}"
1215,npc_1215,player_used_item,idle,0.2682,0.38180000000000003,47.483906044392185,0.22129078944178282,broken,False,"{'talk': 0.2308, 'flee': 0.171, 'observe': 0.1918, 'idle': 0.2682, 'opp_attention_component': 0.0, 'opp_distance_component': 0.0, 'opp_weapon_component': 0.0, 'opp_allies_component': 0.0, 'opp_raw_score': 0.0, 'opp_threshold': 0.65}"
1216,npc_1216,idle,talk,0.2448,0.01469999999999999,10.624290687184201,0.373671804510021,loyal,True,"{'talk': 0.2448, 'warn': 0.0727, 'intimidate': -0.3471, 'flee': 0.0304, 'help': 0.2301, 'report': -0.0682, 'trade': 0.2164, 'observe': 0.1509, 'idle': 0.0434}"
